CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_SECAO,NR_LOCAL_VOTACAO,DIMENSAO,CATEGORIA,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
01392,RIO BRANCO,1,561,1848,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,89,76,1,0
01392,RIO BRANCO,1,561,1848,ESCOLARIDADE,LÊ E ESCREVE,12,11,0,0
01392,RIO BRANCO,1,561,1848,ESCOLARIDADE,SUPERIOR COMPLETO,10,10,0,0
01392,RIO BRANCO,1,561,1848,ESCOLARIDADE,SUPERIOR INCOMPLETO,10,8,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,ANALFABETO,14,14,2,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,19,19,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,70,69,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,97,91,0,1
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,94,79,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,LÊ E ESCREVE,22,21,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,SUPERIOR COMPLETO,5,5,0,0
01392,RIO BRANCO,1,562,2801,ESCOLARIDADE,SUPERIOR INCOMPLETO,19,18,0,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,ANALFABETO,6,6,3,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,9,7,0,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,10,10,0,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,47,36,0,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,40,26,0,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,SUPERIOR COMPLETO,25,25,1,0
01392,RIO BRANCO,1,563,1279,ESCOLARIDADE,SUPERIOR INCOMPLETO,16,15,0,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,ANALFABETO,4,4,0,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,17,17,0,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,34,34,1,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,95,95,2,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,62,62,0,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,LÊ E ESCREVE,10,10,1,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,SUPERIOR COMPLETO,18,18,0,0
01392,RIO BRANCO,1,564,3034,ESCOLARIDADE,SUPERIOR INCOMPLETO,20,20,0,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,ANALFABETO,6,6,1,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,14,10,0,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,43,39,0,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,70,59,2,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,48,36,2,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,LÊ E ESCREVE,11,11,2,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,SUPERIOR COMPLETO,24,24,0,0
01392,RIO BRANCO,1,565,3247,ESCOLARIDADE,SUPERIOR INCOMPLETO,12,12,1,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,ANALFABETO,6,6,0,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,10,10,0,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,40,38,2,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,80,70,1,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,83,69,1,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,LÊ E ESCREVE,9,9,0,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,SUPERIOR COMPLETO,17,17,0,0
01392,RIO BRANCO,1,566,3247,ESCOLARIDADE,SUPERIOR INCOMPLETO,16,15,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,ANALFABETO,7,7,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,17,17,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,72,72,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,83,83,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,52,52,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,LÊ E ESCREVE,18,18,1,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,SUPERIOR COMPLETO,19,19,0,0
01392,RIO BRANCO,1,567,3247,ESCOLARIDADE,SUPERIOR INCOMPLETO,22,22,0,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,ANALFABETO,19,19,2,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,23,23,1,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,73,73,0,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,71,71,1,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,38,38,0,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,LÊ E ESCREVE,22,22,0,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,SUPERIOR COMPLETO,20,20,0,0
01392,RIO BRANCO,1,568,3247,ESCOLARIDADE,SUPERIOR INCOMPLETO,23,23,0,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,ANALFABETO,5,5,1,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,10,10,0,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,43,43,0,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,111,108,1,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,47,40,2,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,LÊ E ESCREVE,15,14,0,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,SUPERIOR COMPLETO,67,67,0,0
01392,RIO BRANCO,1,569,3255,ESCOLARIDADE,SUPERIOR INCOMPLETO,33,32,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,ANALFABETO,6,6,1,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,21,21,1,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,36,35,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,114,113,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,46,41,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,LÊ E ESCREVE,9,9,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,SUPERIOR COMPLETO,61,61,0,0
01392,RIO BRANCO,1,570,3255,ESCOLARIDADE,SUPERIOR INCOMPLETO,35,35,1,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,ANALFABETO,4,4,1,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,16,15,0,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,38,37,1,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,83,82,1,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,28,24,0,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,LÊ E ESCREVE,8,7,0,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,SUPERIOR COMPLETO,112,112,0,0
01392,RIO BRANCO,1,571,3255,ESCOLARIDADE,SUPERIOR INCOMPLETO,45,45,1,1
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,ANALFABETO,2,2,0,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,8,8,0,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,26,26,0,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,110,106,2,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,48,43,1,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,LÊ E ESCREVE,11,11,1,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,SUPERIOR COMPLETO,82,82,1,0
01392,RIO BRANCO,1,572,3255,ESCOLARIDADE,SUPERIOR INCOMPLETO,33,33,0,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,ANALFABETO,11,11,0,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,22,22,0,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,53,50,1,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,101,98,0,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,57,50,0,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,LÊ E ESCREVE,22,21,1,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,SUPERIOR COMPLETO,45,45,1,0
01392,RIO BRANCO,1,573,3263,ESCOLARIDADE,SUPERIOR INCOMPLETO,32,31,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,ANALFABETO,11,11,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,13,12,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,42,41,3,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,131,128,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,66,61,2,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,LÊ E ESCREVE,8,8,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,SUPERIOR COMPLETO,41,41,0,0
01392,RIO BRANCO,1,574,3263,ESCOLARIDADE,SUPERIOR INCOMPLETO,26,26,2,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,ANALFABETO,2,2,0,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,20,20,0,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,46,46,1,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,73,73,0,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,33,33,0,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,LÊ E ESCREVE,11,11,0,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,SUPERIOR COMPLETO,74,74,1,0
01392,RIO BRANCO,1,632,3280,ESCOLARIDADE,SUPERIOR INCOMPLETO,44,44,0,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,ANALFABETO,8,8,1,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,15,15,0,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,43,42,0,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,83,80,0,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,26,24,2,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,LÊ E ESCREVE,19,19,1,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,SUPERIOR COMPLETO,93,92,0,0
01392,RIO BRANCO,1,633,3280,ESCOLARIDADE,SUPERIOR INCOMPLETO,22,22,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,ANALFABETO,7,7,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,21,21,1,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,33,32,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,86,81,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,36,33,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,LÊ E ESCREVE,17,17,1,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,SUPERIOR COMPLETO,71,71,0,0
01392,RIO BRANCO,1,634,3280,ESCOLARIDADE,SUPERIOR INCOMPLETO,33,33,0,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,ANALFABETO,2,2,0,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,13,13,1,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,38,37,0,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,78,77,0,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,24,22,1,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,LÊ E ESCREVE,21,20,1,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,SUPERIOR COMPLETO,84,82,2,0
01392,RIO BRANCO,1,635,3280,ESCOLARIDADE,SUPERIOR INCOMPLETO,46,45,0,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,ANALFABETO,5,5,1,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,5,5,0,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,17,17,1,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,90,83,1,1
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,79,75,2,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,LÊ E ESCREVE,3,3,0,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,SUPERIOR COMPLETO,73,73,0,0
01392,RIO BRANCO,1,636,3280,ESCOLARIDADE,SUPERIOR INCOMPLETO,39,36,0,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,ANALFABETO,3,3,0,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,19,19,0,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,24,24,1,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,105,99,2,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,47,44,1,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,LÊ E ESCREVE,8,8,0,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,SUPERIOR COMPLETO,87,86,0,0
01392,RIO BRANCO,1,637,3298,ESCOLARIDADE,SUPERIOR INCOMPLETO,45,44,0,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,ANALFABETO,1,1,0,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,12,12,0,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,27,27,1,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,104,102,1,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,37,36,2,1
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,LÊ E ESCREVE,13,13,0,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,SUPERIOR COMPLETO,102,102,2,0
01392,RIO BRANCO,1,638,3298,ESCOLARIDADE,SUPERIOR INCOMPLETO,43,41,0,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,ANALFABETO,2,1,1,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,20,20,0,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,37,36,0,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,94,91,1,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,37,34,2,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,LÊ E ESCREVE,14,14,0,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,SUPERIOR COMPLETO,90,90,2,0
01392,RIO BRANCO,1,639,3298,ESCOLARIDADE,SUPERIOR INCOMPLETO,44,43,2,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,ANALFABETO,2,2,1,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,5,5,0,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,25,25,0,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,99,95,1,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,53,46,3,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,LÊ E ESCREVE,3,3,0,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,SUPERIOR COMPLETO,81,78,0,0
01392,RIO BRANCO,1,640,3298,ESCOLARIDADE,SUPERIOR INCOMPLETO,71,69,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,ANALFABETO,2,2,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,12,12,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,20,20,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,102,97,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,53,48,1,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,LÊ E ESCREVE,6,6,0,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,SUPERIOR COMPLETO,100,100,1,0
01392,RIO BRANCO,1,641,3298,ESCOLARIDADE,SUPERIOR INCOMPLETO,46,44,0,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,ANALFABETO,31,30,6,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,17,16,0,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,91,90,2,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,80,78,2,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,70,67,0,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,LÊ E ESCREVE,27,26,0,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,SUPERIOR COMPLETO,9,9,0,0
01392,RIO BRANCO,1,642,3301,ESCOLARIDADE,SUPERIOR INCOMPLETO,13,12,1,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,ANALFABETO,24,24,4,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,19,18,0,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,94,92,1,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,81,78,0,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,61,53,0,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,LÊ E ESCREVE,38,37,1,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,SUPERIOR COMPLETO,14,14,0,0
01392,RIO BRANCO,1,643,3301,ESCOLARIDADE,SUPERIOR INCOMPLETO,5,5,0,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,ANALFABETO,19,19,1,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,23,23,1,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,81,81,1,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,91,86,0,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,78,72,1,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,LÊ E ESCREVE,29,29,1,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,SUPERIOR COMPLETO,4,4,0,0
01392,RIO BRANCO,1,644,3301,ESCOLARIDADE,SUPERIOR INCOMPLETO,14,14,1,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,ANALFABETO,1,1,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,16,16,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,34,34,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,94,89,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,32,31,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,LÊ E ESCREVE,8,8,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,SUPERIOR COMPLETO,87,87,0,0
01392,RIO BRANCO,1,645,3310,ESCOLARIDADE,SUPERIOR INCOMPLETO,40,39,2,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,ANALFABETO,3,3,0,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,20,20,0,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,37,37,0,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,96,95,1,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,29,28,3,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,LÊ E ESCREVE,9,9,0,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,SUPERIOR COMPLETO,83,82,0,0
01392,RIO BRANCO,1,646,3310,ESCOLARIDADE,SUPERIOR INCOMPLETO,33,32,0,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,ANALFABETO,3,3,1,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,14,14,0,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,25,24,0,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,75,75,1,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,46,44,1,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,LÊ E ESCREVE,4,4,0,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,SUPERIOR COMPLETO,100,100,1,0
01392,RIO BRANCO,1,647,3310,ESCOLARIDADE,SUPERIOR INCOMPLETO,39,39,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,ANALFABETO,2,2,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,8,8,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,16,16,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,80,80,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,40,40,2,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,LÊ E ESCREVE,4,4,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,SUPERIOR COMPLETO,103,103,0,0
01392,RIO BRANCO,1,648,3310,ESCOLARIDADE,SUPERIOR INCOMPLETO,56,56,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,ANALFABETO,15,15,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,24,24,1,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,ENSINO FUNDAMENTAL INCOMPLETO,67,66,1,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,ENSINO MÉDIO COMPLETO,104,103,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,ENSINO MÉDIO INCOMPLETO,50,49,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,LÊ E ESCREVE,34,34,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,SUPERIOR COMPLETO,23,23,0,0
01392,RIO BRANCO,1,649,3328,ESCOLARIDADE,SUPERIOR INCOMPLETO,25,25,0,0
01392,RIO BRANCO,1,650,3328,ESCOLARIDADE,ANALFABETO,14,14,0,0
01392,RIO BRANCO,1,650,3328,ESCOLARIDADE,ENSINO FUNDAMENTAL COMPLETO,23,22,0,0
